Date,Open,High,Low,Close,Adj Close,Volume
2013-12-27,1842.969971,1844.890015,1839.810059,1841.400024,1841.400024,2.05292
2013-12-30,1841.469971,1842.469971,1838.77002,1841.069946,1841.069946,2.29386
2013-12-31,1842.609985,1849.439941,1842.410034,1848.359985,1848.359985,2.31284
2014-01-02,1845.859985,1845.859985,1827.73999,1831.97998,1831.97998,3.0806
2014-01-03,1833.209961,1838.23999,1829.130005,1831.369995,1831.369995,2.77427
2014-01-06,1832.310059,1837.160034,1823.72998,1826.77002,1826.77002,3.29485
2014-01-07,1828.709961,1840.099976,1828.709961,1837.880005,1837.880005,3.51175
2014-01-08,1837.900024,1840.02002,1831.400024,1837.48999,1837.48999,3.65214
2014-01-09,1839,1843.22998,1830.380005,1838.130005,1838.130005,3.58115
2014-01-10,1840.060059,1843.150024,1832.430054,1842.369995,1842.369995,3.33571
2014-01-13,1841.26001,1843.449951,1815.52002,1819.199951,1819.199951,3.59135
2014-01-14,1821.359985,1839.26001,1821.359985,1838.880005,1838.880005,3.35327
2014-01-15,1840.52002,1850.839966,1840.52002,1848.380005,1848.380005,3.7778
2014-01-16,1847.98999,1847.98999,1840.300049,1845.890015,1845.890015,3.49131
2014-01-17,1844.22998,1846.040039,1835.22998,1838.699951,1838.699951,3.62612
2014-01-21,1841.050049,1849.310059,1832.380005,1843.800049,1843.800049,3.78247
2014-01-22,1844.709961,1846.869995,1840.880005,1844.859985,1844.859985,3.37417
2014-01-23,1842.290039,1842.290039,1820.060059,1828.459961,1828.459961,3.97225
2014-01-24,1826.959961,1826.959961,1790.290039,1790.290039,1790.290039,4.61845
2014-01-27,1791.030029,1795.97998,1772.880005,1781.560059,1781.560059,4.0452
2014-01-28,1783,1793.869995,1779.48999,1792.5,1792.5,3.43783
2014-01-29,1790.150024,1790.150024,1770.449951,1774.199951,1774.199951,3.96402
2014-01-30,1777.170044,1798.77002,1777.170044,1794.189941,1794.189941,3.54751
2014-01-31,1790.880005,1793.880005,1772.26001,1782.589966,1782.589966,4.05969
2014-02-03,1782.680054,1784.829956,1739.660034,1741.890015,1741.890015,4.72604
2014-02-04,1743.819946,1758.72998,1743.819946,1755.199951,1755.199951,4.06841
2014-02-05,1753.380005,1755.790039,1737.920044,1751.640015,1751.640015,3.98429
2014-02-06,1752.98999,1774.060059,1752.98999,1773.430054,1773.430054,3.82541
2014-02-07,1776.01001,1798.030029,1776.01001,1797.02002,1797.02002,3.77599
2014-02-10,1796.199951,1799.939941,1791.829956,1799.839966,1799.839966,3.31216
2014-02-11,1800.449951,1823.540039,1800.410034,1819.75,1819.75,3.69938
2014-02-12,1820.119995,1826.550049,1815.969971,1819.26001,1819.26001,3.32638
2014-02-13,1814.819946,1830.25,1809.219971,1829.829956,1829.829956,3.28951
2014-02-14,1828.459961,1841.650024,1825.589966,1838.630005,1838.630005,3.11475
2014-02-18,1839.030029,1842.869995,1835.01001,1840.76001,1840.76001,3.42111
2014-02-19,1838.900024,1847.5,1826.98999,1828.75,1828.75,3.66157
2014-02-20,1829.23999,1842.790039,1824.579956,1839.780029,1839.780029,3.40498
2014-02-21,1841.069946,1846.130005,1835.599976,1836.25,1836.25,3.40388
2014-02-24,1836.780029,1858.709961,1836.780029,1847.609985,1847.609985,4.01453
2014-02-25,1847.660034,1852.910034,1840.189941,1845.119995,1845.119995,3.51556
2014-02-26,1845.790039,1852.650024,1840.660034,1845.160034,1845.160034,3.71673
2014-02-27,1844.900024,1854.530029,1841.130005,1854.290039,1854.290039,3.54746
2014-02-28,1855.119995,1867.920044,1847.670044,1859.449951,1859.449951,3.91745
2014-03-03,1857.680054,1857.680054,1834.439941,1845.72998,1845.72998,3.42822
2014-03-04,1849.22998,1876.22998,1849.22998,1873.910034,1873.910034,3.76577
2014-03-05,1874.050049,1876.530029,1871.109985,1873.810059,1873.810059,3.39299
2014-03-06,1874.180054,1881.939941,1874.180054,1877.030029,1877.030029,3.36045
2014-03-07,1878.52002,1883.569946,1870.560059,1878.040039,1878.040039,3.56474
2014-03-10,1877.859985,1877.869995,1867.040039,1877.170044,1877.170044,3.02135
2014-03-11,1878.26001,1882.349976,1863.880005,1867.630005,1867.630005,3.3924
2014-03-12,1866.150024,1868.380005,1854.380005,1868.199951,1868.199951,3.27086
2014-03-13,1869.060059,1874.400024,1841.859985,1846.339966,1846.339966,3.67099
2014-03-14,1845.069946,1852.439941,1839.569946,1841.130005,1841.130005,3.28546
2014-03-17,1842.810059,1862.300049,1842.810059,1858.829956,1858.829956,2.86049
2014-03-18,1858.920044,1873.76001,1858.920044,1872.25,1872.25,2.93019
2014-03-19,1872.25,1874.140015,1850.349976,1860.77002,1860.77002,3.28921
2014-03-20,1860.089966,1873.48999,1854.630005,1872.01001,1872.01001,3.32754
2014-03-21,1874.530029,1883.969971,1863.459961,1866.52002,1866.52002,5.27071
2014-03-24,1867.670044,1873.339966,1849.689941,1857.439941,1857.439941,3.409
2014-03-25,1859.47998,1871.869995,1855.959961,1865.619995,1865.619995,3.20056
2014-03-26,1867.089966,1875.920044,1852.560059,1852.560059,1852.560059,3.48085
2014-03-27,1852.109985,1855.550049,1842.109985,1849.040039,1849.040039,3.73343
2014-03-28,1850.069946,1866.630005,1850.069946,1857.619995,1857.619995,2.95552
2014-03-31,1859.160034,1875.180054,1859.160034,1872.339966,1872.339966,3.2743
2014-04-01,1873.959961,1885.839966,1873.959961,1885.52002,1885.52002,3.33619
2014-04-02,1886.609985,1893.170044,1883.790039,1890.900024,1890.900024,3.13166
2014-04-03,1891.430054,1893.800049,1882.650024,1888.77002,1888.77002,3.0556
2014-04-04,1890.25,1897.280029,1863.26001,1865.089966,1865.089966,3.58375
2014-04-07,1863.920044,1864.040039,1841.47998,1845.040039,1845.040039,3.80154
2014-04-08,1845.47998,1854.949951,1837.48999,1851.959961,1851.959961,3.72145
2014-04-09,1852.640015,1872.430054,1852.380005,1872.180054,1872.180054,3.30865
2014-04-10,1872.280029,1872.530029,1830.869995,1833.079956,1833.079956,3.75878
2014-04-11,1830.650024,1835.069946,1814.359985,1815.689941,1815.689941,3.74346
2014-04-14,1818.180054,1834.189941,1815.800049,1830.609985,1830.609985,3.11154
2014-04-15,1831.449951,1844.02002,1816.290039,1842.97998,1842.97998,3.73644
2014-04-16,1846.01001,1862.310059,1846.01001,1862.310059,1862.310059,3.15508
2014-04-17,1861.72998,1869.630005,1856.719971,1864.849976,1864.849976,3.34143
2014-04-21,1865.790039,1871.890015,1863.180054,1871.890015,1871.890015,2.6425
2014-04-22,1872.569946,1884.890015,1872.569946,1879.550049,1879.550049,3.21544
2014-04-23,1879.319946,1879.75,1873.910034,1875.390015,1875.390015,3.08572
2014-04-24,1881.969971,1884.060059,1870.23999,1878.609985,1878.609985,3.19183
2014-04-25,1877.719971,1877.719971,1859.699951,1863.400024,1863.400024,3.21302
2014-04-28,1865,1877.01001,1850.609985,1869.430054,1869.430054,4.03468
2014-04-29,1870.780029,1880.599976,1870.780029,1878.329956,1878.329956,3.64782
2014-04-30,1877.099976,1885.199951,1872.689941,1883.949951,1883.949951,3.77923
2014-05-01,1884.390015,1888.589966,1878.040039,1883.680054,1883.680054,3.41674
2014-05-02,1885.300049,1891.329956,1878.5,1881.140015,1881.140015,3.15956
2014-05-05,1879.449951,1885.51001,1866.77002,1884.660034,1884.660034,2.73373
2014-05-06,1883.689941,1883.689941,1867.719971,1867.719971,1867.719971,3.32726
2014-05-07,1868.530029,1878.829956,1859.790039,1878.209961,1878.209961,3.63295
2014-05-08,1877.390015,1889.069946,1870.050049,1875.630005,1875.630005,3.39342
2014-05-09,1875.27002,1878.569946,1867.02002,1878.47998,1878.47998,3.02502
2014-05-12,1880.030029,1897.130005,1880.030029,1896.650024,1896.650024,3.00574
2014-05-13,1896.75,1902.170044,1896.060059,1897.449951,1897.449951,2.91568
2014-05-14,1897.130005,1897.130005,1885.77002,1888.530029,1888.530029,2.82206
2014-05-15,1888.160034,1888.160034,1862.359985,1870.849976,1870.849976,3.55264
2014-05-16,1871.189941,1878.280029,1864.819946,1877.859985,1877.859985,3.17365
2014-05-19,1876.660034,1886,1872.420044,1885.079956,1885.079956,2.66425
2014-05-20,1884.880005,1884.880005,1868.140015,1872.829956,1872.829956,3.0077
2014-05-21,1873.339966,1888.800049,1873.339966,1888.030029,1888.030029,2.77714
2014-05-22,1888.189941,1896.329956,1885.390015,1892.48999,1892.48999,2.7598
2014-05-23,1893.319946,1901.26001,1893.319946,1900.530029,1900.530029,2.39628
2014-05-27,1902.01001,1912.280029,1902.01001,1911.910034,1911.910034,2.91102
2014-05-28,1911.77002,1914.459961,1907.300049,1909.780029,1909.780029,2.97645
2014-05-29,1910.599976,1920.030029,1909.819946,1920.030029,1920.030029,2.70905
2014-05-30,1920.329956,1924.030029,1916.640015,1923.569946,1923.569946,3.26349
2014-06-02,1923.869995,1925.880005,1915.97998,1924.969971,1924.969971,2.50902
2014-06-03,1923.069946,1925.069946,1918.790039,1924.23999,1924.23999,2.86718
2014-06-04,1923.060059,1928.630005,1918.599976,1927.880005,1927.880005,2.79392
2014-06-05,1928.52002,1941.73999,1922.930054,1940.459961,1940.459961,3.11327
2014-06-06,1942.410034,1949.439941,1942.410034,1949.439941,1949.439941,2.8643
2014-06-09,1948.969971,1955.550049,1947.160034,1951.27002,1951.27002,2.81218
2014-06-10,1950.339966,1950.859985,1944.640015,1950.790039,1950.790039,2.70236
2014-06-11,1949.369995,1949.369995,1940.079956,1943.890015,1943.890015,2.71062
2014-06-12,1943.349976,1943.349976,1925.780029,1930.109985,1930.109985,3.04048
2014-06-13,1930.800049,1937.300049,1927.689941,1936.160034,1936.160034,2.59823
2014-06-16,1934.839966,1941.150024,1930.910034,1937.780029,1937.780029,2.92613
2014-06-17,1937.150024,1943.689941,1933.550049,1941.98999,1941.98999,2.97126
2014-06-18,1942.72998,1957.73999,1939.290039,1956.97998,1956.97998,3.06522
2014-06-19,1957.5,1959.869995,1952.26001,1959.47998,1959.47998,2.95215
2014-06-20,1960.449951,1963.910034,1959.170044,1962.869995,1962.869995,4.33624
2014-06-23,1962.920044,1963.73999,1958.890015,1962.609985,1962.609985,2.71763
2014-06-24,1961.969971,1968.170044,1948.339966,1949.97998,1949.97998,3.0897
2014-06-25,1949.27002,1960.829956,1947.48999,1959.530029,1959.530029,3.10671
2014-06-26,1959.890015,1959.890015,1944.689941,1957.219971,1957.219971,2.77884
2014-06-27,1956.560059,1961.469971,1952.180054,1960.959961,1960.959961,4.29059
2014-06-30,1960.790039,1964.23999,1958.219971,1960.22998,1960.22998,3.03735
2014-07-01,1962.290039,1978.579956,1962.290039,1973.319946,1973.319946,3.18824
2014-07-02,1973.060059,1976.670044,1972.579956,1974.619995,1974.619995,2.85148
2014-07-03,1975.880005,1985.589966,1975.880005,1985.439941,1985.439941,1.99809
2014-07-07,1984.219971,1984.219971,1974.880005,1977.650024,1977.650024,2.68126
2014-07-08,1976.390015,1976.390015,1959.459961,1963.709961,1963.709961,3.30243
2014-07-09,1965.099976,1974.150024,1965.099976,1972.829956,1972.829956,2.8588
2014-07-10,1966.670044,1969.839966,1952.859985,1964.680054,1964.680054,3.16569
2014-07-11,1965.76001,1968.670044,1959.630005,1967.569946,1967.569946,2.68463
2014-07-14,1969.859985,1979.849976,1969.859985,1977.099976,1977.099976,2.74492
2014-07-15,1977.359985,1982.52002,1965.339966,1973.280029,1973.280029,3.32874
2014-07-16,1976.349976,1983.939941,1975.670044,1981.569946,1981.569946,3.39095
2014-07-17,1979.75,1981.800049,1955.589966,1958.119995,1958.119995,3.38168
2014-07-18,1961.540039,1979.910034,1960.819946,1978.219971,1978.219971,3.10606
2014-07-21,1976.930054,1976.930054,1965.77002,1973.630005,1973.630005,2.61116
2014-07-22,1975.650024,1986.23999,1975.650024,1983.530029,1983.530029,2.89048
2014-07-23,1985.319946,1989.22998,1982.439941,1987.01001,1987.01001,2.86972
2014-07-24,1988.069946,1991.390015,1985.790039,1987.97998,1987.97998,3.20353
2014-07-25,1984.599976,1984.599976,1974.369995,1978.339966,1978.339966,2.63896
2014-07-28,1978.25,1981.52002,1967.310059,1978.910034,1978.910034,2.80332
2014-07-29,1980.030029,1984.849976,1969.949951,1969.949951,1969.949951,3.1833
2014-07-30,1973.209961,1978.900024,1962.420044,1970.069946,1970.069946,3.44825
2014-07-31,1965.140015,1965.140015,1930.670044,1930.670044,1930.670044,4.193
2014-08-01,1929.800049,1937.349976,1916.369995,1925.150024,1925.150024,3.78966
2014-08-04,1926.619995,1942.920044,1921.199951,1938.98999,1938.98999,3.07292
2014-08-05,1936.339966,1936.339966,1913.77002,1920.209961,1920.209961,3.46252
2014-08-06,1917.290039,1927.910034,1911.449951,1920.23999,1920.23999,3.53915
2014-08-07,1923.030029,1928.890015,1904.780029,1909.569946,1909.569946,3.23052
2014-08-08,1910.349976,1932.380005,1909.01001,1931.589966,1931.589966,2.90228
2014-08-11,1933.430054,1944.900024,1933.430054,1936.920044,1936.920044,2.78489
2014-08-12,1935.72998,1939.650024,1928.290039,1933.75,1933.75,2.6117
2014-08-13,1935.599976,1948.410034,1935.599976,1946.719971,1946.719971,2.71802
2014-08-14,1947.410034,1955.22998,1947.410034,1955.180054,1955.180054,2.60946
2014-08-15,1958.869995,1964.040039,1941.5,1955.060059,1955.060059,3.02338
2014-08-18,1958.359985,1971.98999,1958.359985,1971.73999,1971.73999,2.63816
2014-08-19,1972.72998,1982.569946,1972.72998,1981.599976,1981.599976,2.65643
2014-08-20,1980.459961,1988.569946,1977.680054,1986.51001,1986.51001,2.57956
2014-08-21,1986.819946,1994.76001,1986.819946,1992.369995,1992.369995,2.63892
2014-08-22,1992.599976,1993.540039,1984.76001,1988.400024,1988.400024,2.30186
2014-08-25,1991.73999,2001.949951,1991.73999,1997.920044,1997.920044,2.23388
2014-08-26,1998.589966,2005.040039,1998.589966,2000.02002,2000.02002,2.45195
2014-08-27,2000.540039,2002.140015,1996.199951,2000.119995,2000.119995,2.34435
2014-08-28,1997.420044,1998.550049,1990.52002,1996.73999,1996.73999,2.2824
2014-08-29,1998.449951,2003.380005,1994.650024,2003.369995,2003.369995,2.25913
2014-09-02,2004.069946,2006.119995,1994.849976,2002.280029,2002.280029,2.81998
2014-09-03,2003.569946,2009.280029,1998.140015,2000.719971,2000.719971,2.80998
2014-09-04,2001.670044,2011.170044,1992.540039,1997.650024,1997.650024,3.07241
2014-09-05,1998,2007.709961,1990.099976,2007.709961,2007.709961,2.8183
2014-09-08,2007.170044,2007.170044,1995.599976,2001.540039,2001.540039,2.78909
2014-09-09,2000.72998,2001.01001,1984.609985,1988.439941,1988.439941,2.88283
2014-09-10,1988.410034,1996.660034,1982.98999,1995.689941,1995.689941,2.91243
2014-09-11,1992.849976,1997.650024,1985.930054,1997.449951,1997.449951,2.94169
2014-09-12,1996.73999,1996.73999,1980.26001,1985.540039,1985.540039,3.20657
2014-09-15,1986.040039,1987.180054,1978.47998,1984.130005,1984.130005,2.77653
2014-09-16,1981.930054,2002.280029,1979.060059,1998.97998,1998.97998,3.16031
2014-09-17,1999.300049,2010.73999,1993.290039,2001.569946,2001.569946,3.20942
2014-09-18,2003.069946,2012.339966,2003.069946,2011.359985,2011.359985,3.23534
2014-09-19,2012.73999,2019.26001,2006.589966,2010.400024,2010.400024,4.88022
2014-09-22,2009.079956,2009.079956,1991.01001,1994.290039,1994.290039,3.34967
2014-09-23,1992.780029,1995.410034,1982.77002,1982.77002,1982.77002,3.27935
2014-09-24,1983.339966,1999.790039,1978.630005,1998.300049,1998.300049,3.31385
2014-09-25,1997.319946,1997.319946,1965.98999,1965.98999,1965.98999,3.27305
2014-09-26,1966.219971,1986.369995,1966.219971,1982.849976,1982.849976,2.92944
2014-09-29,1978.959961,1981.280029,1964.040039,1977.800049,1977.800049,3.09444
2014-09-30,1978.209961,1985.170044,1968.959961,1972.290039,1972.290039,3.9511
2014-10-01,1971.439941,1971.439941,1941.719971,1946.160034,1946.160034,4.18859
2014-10-02,1945.829956,1952.319946,1926.030029,1946.170044,1946.170044,4.01251
2014-10-03,1948.119995,1971.189941,1948.119995,1967.900024,1967.900024,3.56097
2014-10-06,1970.01001,1977.839966,1958.430054,1964.819946,1964.819946,3.35822
2014-10-07,1962.359985,1962.359985,1934.869995,1935.099976,1935.099976,3.68787
2014-10-08,1935.550049,1970.359985,1925.25,1968.890015,1968.890015,4.44189
2014-10-09,1967.680054,1967.680054,1927.560059,1928.209961,1928.209961,4.34402
2014-10-10,1925.630005,1936.97998,1906.050049,1906.130005,1906.130005,4.55054
2014-10-13,1905.650024,1912.089966,1874.140015,1874.73999,1874.73999,4.35258
2014-10-14,1877.109985,1898.709961,1871.790039,1877.699951,1877.699951,4.81201
2014-10-15,1874.180054,1874.180054,1820.660034,1862.48999,1862.48999,6.0908
2014-10-16,1855.949951,1876.01001,1835.02002,1862.76001,1862.76001,5.07315
2014-10-17,1864.910034,1898.160034,1864.910034,1886.76001,1886.76001,4.48212
2014-10-20,1885.619995,1905.030029,1882.300049,1904.01001,1904.01001,3.33121
2014-10-21,1909.380005,1942.449951,1909.380005,1941.280029,1941.280029,3.98709
2014-10-22,1941.290039,1949.310059,1926.829956,1927.109985,1927.109985,3.76193
2014-10-23,1931.02002,1961.949951,1931.02002,1950.819946,1950.819946,3.78925
2014-10-24,1951.589966,1965.27002,1946.27002,1964.579956,1964.579956,3.07838
2014-10-27,1962.969971,1964.640015,1951.369995,1961.630005,1961.630005,3.53886
2014-10-28,1964.140015,1985.050049,1964.140015,1985.050049,1985.050049,3.65326
2014-10-29,1983.290039,1991.400024,1969.040039,1982.300049,1982.300049,3.74035
2014-10-30,1979.48999,1999.400024,1974.75,1994.650024,1994.650024,3.58615
2014-10-31,2001.199951,2018.189941,2001.199951,2018.050049,2018.050049,4.29229
2014-11-03,2018.209961,2024.459961,2013.680054,2017.810059,2017.810059,3.55544
2014-11-04,2015.810059,2015.97998,2001.01001,2012.099976,2012.099976,3.95626
2014-11-05,2015.290039,2023.77002,2014.420044,2023.569946,2023.569946,3.76659
2014-11-06,2023.329956,2031.609985,2015.859985,2031.209961,2031.209961,3.66977
2014-11-07,2032.359985,2034.26001,2025.069946,2031.920044,2031.920044,3.70428
2014-11-10,2032.01001,2038.699951,2030.170044,2038.26001,2038.26001,3.28494
2014-11-11,2038.199951,2041.280029,2035.280029,2039.680054,2039.680054,2.95832
2014-11-12,2037.75,2040.329956,2031.949951,2038.25,2038.25,3.24665
2014-11-13,2039.209961,2046.180054,2030.439941,2039.329956,2039.329956,3.45527
2014-11-14,2039.73999,2042.219971,2035.199951,2039.819946,2039.819946,3.22713
2014-11-17,2038.290039,2043.069946,2034.459961,2041.319946,2041.319946,3.15289
2014-11-18,2041.47998,2056.080078,2041.47998,2051.800049,2051.800049,3.41619
2014-11-19,2051.159912,2052.139893,2040.369995,2048.719971,2048.719971,3.39085
2014-11-20,2045.869995,2053.840088,2040.48999,2052.75,2052.75,3.12829
2014-11-21,2057.459961,2071.459961,2056.75,2063.5,2063.5,3.91642
2014-11-24,2065.070068,2070.169922,2065.070068,2069.409912,2069.409912,3.12806
2014-11-25,2070.149902,2074.209961,2064.75,2067.030029,2067.030029,3.39294
2014-11-26,2067.360107,2073.290039,2066.620117,2072.830078,2072.830078,2.74526
2014-11-28,2074.780029,2075.76001,2065.060059,2067.560059,2067.560059,2.50464
2014-12-01,2065.780029,2065.780029,2049.570068,2053.439941,2053.439941,4.15901
2014-12-02,2053.77002,2068.77002,2053.77002,2066.550049,2066.550049,3.68665
2014-12-03,2067.449951,2076.280029,2066.649902,2074.330078,2074.330078,3.61268
2014-12-04,2073.639893,2077.340088,2062.340088,2071.919922,2071.919922,3.40834
2014-12-05,2072.780029,2079.469971,2070.810059,2075.370117,2075.370117,3.41962
2014-12-08,2074.840088,2075.780029,2054.27002,2060.310059,2060.310059,3.80099
2014-12-09,2056.550049,2060.600098,2034.170044,2059.820068,2059.820068,3.97015
2014-12-10,2058.860107,2058.860107,2024.26001,2026.140015,2026.140015,4.11444
2014-12-11,2027.920044,2055.530029,2027.920044,2035.329956,2035.329956,3.91795
2014-12-12,2030.359985,2032.25,2002.329956,2002.329956,2002.329956,4.15765
2014-12-15,2005.030029,2018.689941,1982.26001,1989.630005,1989.630005,4.36199
2014-12-16,1986.709961,2016.890015,1972.560059,1972.73999,1972.73999,4.95868
2014-12-17,1973.77002,2016.75,1973.77002,2012.890015,2012.890015,4.94237
2014-12-18,2018.97998,2061.22998,2018.97998,2061.22998,2061.22998,4.70338
2014-12-19,2061.040039,2077.850098,2061.030029,2070.649902,2070.649902,6.46553
2014-12-22,2069.280029,2078.76001,2069.280029,2078.540039,2078.540039,3.36952
2014-12-23,2081.47998,2086.72998,2079.77002,2082.169922,2082.169922,3.04395
2014-12-24,2083.25,2087.560059,2081.860107,2081.879883,2081.879883,1.41698
2014-12-26,2084.300049,2092.699951,2084.300049,2088.77002,2088.77002,1.73523
2014-12-29,2087.629883,2093.550049,2085.75,2090.570068,2090.570068,2.45236
2014-12-30,2088.48999,2088.48999,2079.530029,2080.350098,2080.350098,2.44028
2014-12-31,2082.110107,2085.580078,2057.939941,2058.899902,2058.899902,2.60607
2015-01-02,2058.899902,2072.360107,2046.040039,2058.199951,2058.199951,2.7087
2015-01-05,2054.439941,2054.439941,2017.339966,2020.579956,2020.579956,3.79912
2015-01-06,2022.150024,2030.25,1992.439941,2002.609985,2002.609985,4.46011
2015-01-07,2005.550049,2029.609985,2005.550049,2025.900024,2025.900024,3.80548
2015-01-08,2030.609985,2064.080078,2030.609985,2062.139893,2062.139893,3.93401
2015-01-09,2063.449951,2064.429932,2038.329956,2044.810059,2044.810059,3.36414
2015-01-12,2046.130005,2049.300049,2022.579956,2028.26001,2028.26001,3.45646
2015-01-13,2031.579956,2056.929932,2008.25,2023.030029,2023.030029,4.1073
2015-01-14,2018.400024,2018.400024,1988.439941,2011.27002,2011.27002,4.37868
2015-01-15,2013.75,2021.349976,1991.469971,1992.670044,1992.670044,4.27672
2015-01-16,1992.25,2020.459961,1988.119995,2019.420044,2019.420044,4.05641
2015-01-20,2020.76001,2028.939941,2004.48999,2022.550049,2022.550049,3.94434
2015-01-21,2020.189941,2038.290039,2012.040039,2032.119995,2032.119995,3.73007
2015-01-22,2034.300049,2064.620117,2026.380005,2063.149902,2063.149902,4.17605
2015-01-23,2062.97998,2062.97998,2050.540039,2051.820068,2051.820068,3.57356
2015-01-26,2050.419922,2057.620117,2040.969971,2057.090088,2057.090088,3.46576
2015-01-27,2047.859985,2047.859985,2019.910034,2029.550049,2029.550049,3.32981
2015-01-28,2032.339966,2042.48999,2001.48999,2002.160034,2002.160034,4.06753
2015-01-29,2002.449951,2024.640015,1989.180054,2021.25,2021.25,4.12714
2015-01-30,2019.349976,2023.319946,1993.380005,1994.98999,1994.98999,4.56865
2015-02-02,1996.670044,2021.660034,1980.900024,2020.849976,2020.849976,4.00833
2015-02-03,2022.709961,2050.300049,2022.709961,2050.030029,2050.030029,4.6159
2015-02-04,2048.860107,2054.73999,2036.719971,2041.51001,2041.51001,4.14192
2015-02-05,2043.449951,2063.550049,2043.449951,2062.52002,2062.52002,3.82199
2015-02-06,2062.280029,2072.399902,2049.969971,2055.469971,2055.469971,4.23297
2015-02-09,2053.469971,2056.159912,2041.880005,2046.73999,2046.73999,3.54954
2015-02-10,2049.379883,2070.860107,2048.620117,2068.590088,2068.590088,3.66985
2015-02-11,2068.550049,2073.47998,2057.98999,2068.530029,2068.530029,3.59686
2015-02-12,2069.97998,2088.530029,2069.97998,2088.47998,2088.47998,3.78835
2015-02-13,2088.780029,2097.030029,2086.699951,2096.98999,2096.98999,3.52745
2015-02-17,2096.469971,2101.300049,2089.800049,2100.340088,2100.340088,3.36175
2015-02-18,2099.159912,2100.22998,2092.149902,2099.679932,2099.679932,3.37002
2015-02-19,2099.25,2102.129883,2090.790039,2097.449951,2097.449951,3.2471
2015-02-20,2097.649902,2110.610107,2085.439941,2110.300049,2110.300049,3.2816
2015-02-23,2109.830078,2110.050049,2103,2109.659912,2109.659912,3.09368
2015-02-24,2109.100098,2117.939941,2105.870117,2115.47998,2115.47998,3.19984
2015-02-25,2115.300049,2119.590088,2109.889893,2113.860107,2113.860107,3.31234
2015-02-26,2113.909912,2113.909912,2103.76001,2110.73999,2110.73999,3.40869
2015-02-27,2110.879883,2112.73999,2103.75,2104.5,2104.5,3.54738
2015-03-02,2105.22998,2117.52002,2104.5,2117.389893,2117.389893,3.40949
2015-03-03,2115.76001,2115.76001,2098.26001,2107.780029,2107.780029,3.2623
2015-03-04,2107.719971,2107.719971,2094.48999,2098.530029,2098.530029,3.42111
2015-03-05,2098.540039,2104.25,2095.219971,2101.040039,2101.040039,3.10303
2015-03-06,2100.909912,2100.909912,2067.27002,2071.26001,2071.26001,3.85357
2015-03-09,2072.25,2083.48999,2072.209961,2079.429932,2079.429932,3.34909
2015-03-10,2076.139893,2076.139893,2044.160034,2044.160034,2044.160034,3.6689
2015-03-11,2044.689941,2050.080078,2039.689941,2040.23999,2040.23999,3.40657
2015-03-12,2041.099976,2066.409912,2041.099976,2065.949951,2065.949951,3.40586
2015-03-13,2064.560059,2064.560059,2041.170044,2053.399902,2053.399902,3.49856
2015-03-16,2055.350098,2081.409912,2055.350098,2081.189941,2081.189941,3.2956
2015-03-17,2080.590088,2080.590088,2065.080078,2074.280029,2074.280029,3.22184
2015-03-18,2072.840088,2106.850098,2061.22998,2099.5,2099.5,4.12821
2015-03-19,2098.689941,2098.689941,2085.560059,2089.27002,2089.27002,3.30522
2015-03-20,2090.320068,2113.919922,2090.320068,2108.100098,2108.100098,5.55412
2015-03-23,2107.98999,2114.860107,2104.419922,2104.419922,2104.419922,3.26796
2015-03-24,2103.939941,2107.629883,2091.5,2091.5,2091.5,3.18982
2015-03-25,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3.52114
2015-03-26,2059.939941,2067.149902,2045.5,2056.149902,2056.149902,3.51067
2015-03-27,2055.780029,2062.830078,2052.959961,2061.02002,2061.02002,3.00855
2015-03-30,2064.110107,2088.969971,2064.110107,2086.23999,2086.23999,2.91769
2015-03-31,2084.050049,2084.050049,2067.040039,2067.889893,2067.889893,3.37655
2015-04-01,2067.629883,2067.629883,2048.379883,2059.689941,2059.689941,3.54327
2015-04-02,2060.030029,2072.169922,2057.320068,2066.959961,2066.959961,3.09596
2015-04-06,2064.870117,2086.98999,2056.52002,2080.620117,2080.620117,3.30297
2015-04-07,2080.790039,2089.810059,2076.100098,2076.330078,2076.330078,3.06551
2015-04-08,2076.939941,2086.689941,2073.300049,2081.899902,2081.899902,3.26533
2015-04-09,2081.290039,2093.310059,2074.290039,2091.179932,2091.179932,3.17236
2015-04-10,2091.51001,2102.610107,2091.51001,2102.060059,2102.060059,3.1562
2015-04-13,2102.030029,2107.649902,2092.330078,2092.429932,2092.429932,2.90842
2015-04-14,2092.280029,2098.620117,2083.23999,2095.840088,2095.840088,3.30127
2015-04-15,2097.820068,2111.909912,2097.820068,2106.629883,2106.629883,4.01376
2015-04-16,2105.959961,2111.300049,2100.02002,2104.98999,2104.98999,3.43412
2015-04-17,2102.580078,2102.580078,2072.370117,2081.179932,2081.179932,3.6276
2015-04-20,2084.110107,2103.939941,2084.110107,2100.399902,2100.399902,3.00016
2015-04-21,2102.820068,2109.639893,2094.379883,2097.290039,2097.290039,3.24341
2015-04-22,2098.27002,2109.97998,2091.050049,2107.959961,2107.959961,3.34848
2015-04-23,2107.209961,2120.48999,2103.189941,2112.929932,2112.929932,3.63667
2015-04-24,2112.800049,2120.919922,2112.800049,2117.689941,2117.689941,3.37578
2015-04-27,2119.290039,2125.919922,2107.040039,2108.919922,2108.919922,3.43875
